"from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"1748154595500374","Nguyễn Minh Thành","[hỏi đáp] Cho em hỏi các tiền bối 1 chút, trong R có parse() và eval(), em có đọc 1 số đoạn code rất hay lồng eval(parse(paste(...))), cho em hỏi structure của cú pháp này có nghĩa là gì ạ? ví dụ như đoạn code bên dưới
merge1 <- paste(""merge("", paste(data1[,""Mouse""], collapse ="",""), "")"", collapse="""")
data.merge2 <- eval(parse(text = merge1))
Tks các bác!","2016-11-09T21:55:08+0000","status",NA,"472656846222343_692084107612948",NA,1,6,0
"1913258532222776","Tran Quy Phi","#Rlittlebit  03- 3/11/2016
---------------------------------------------------------------
COPY VÀ DÁN GIÁ TRỊ TỪ EXCEL: SCAN()
--------------------------------------------------------------

GHI CHÚ: Bác Namlun Didong cũng tham gia cung cấp cho các bạn mỗi ngày một chút. Như vậy là mình có hai bữa rồi. Bữa của mình chắc là điểm tâm thôi. Bữa của Bác Namlun Didong chắc là bữa chính. Bất kỳ bạn nào có thể cung cấp vài bữa nữa cho mọi người. Mong rằng không ai bị bội thực, hoặc tệ hơn là ngộ độc :-). Have a nice day!
----------------------------------

Thường có hai cách nhập dữ liệu (data):
1. Đọc từ file (Excel, SPSS...)
2. Nhập thẳng từ bàn phím.
Nhập thẳng từ bàn phím rất chán, chỉ dùng cho số lượng dữ liệu ít.
Ta hay dùng hàm c. ""c"" là ""concatenate"", nối lại. Ta nối các giá trị riêng rẽ thành một dãy, R gọi là vector.
> age=c(40,23,26)
>name=c(""Hoa"", ""Hanh"",""Dao"")

Thường thì mình hay dùng Excel để nhập, lưu giữ và xử lý sơ sơ trước khi tiến hành phân tích với R, vì Excel dễ dùng, ai cũng biết, nhờ ai cũng được (Excel là ""Excellence"" đó!). Với dữ liệu khá đơn giản mình sẽ dán (paste) thẳng vào R bằng hàm scan().

Bạn hãy thử dùng scan() bình thường như sau:
1. Gõ age=scan() trên R
2. Enter.
3. R sẽ cho ra từng dòng, có sẵn số thứ tự, bạn nhập xong một giá trị thì Enter.
4. Đến giá trị cuối cùng, đừng nhập chi cả, chỉ Enter thôi.

Bây giờ giả sử đã có dãy giá trị trong Excel rồi. 
1. Trong Excel hãy chọn chúng và copy (Ctrl+C).
2. Ở trong R gõ age=scan() như trên rồi Enter.
3. Khi R nhắc cho giá trị thứ nhất, hãy bấm Ctrl+V (dán).
4. Loạt giá trị sẽ được điền vào cùng một lúc.
5. Enter để kết thúc.

Voilà!
#Rlittlebit, #Rscan, #RExcel","2016-11-03T02:09:22+0000","status",NA,"472656846222343_688379334650092",NA,55,1,3
"1913258532222776","Tran Quy Phi","#Rlittlebit- 10-10/11/2016
-----------------------------------
TRÍCH PHẦN TỬ CỦA MATRIX (tt2)
----------------------------------
 M=cbind(1:5,c(9,8,8,7,6),c(25,25,21,20,20))
> M
     [,1] [,2] [,3]
[1,]    1    9   25
[2,]    2    8   25
[3,]    3    8   21
[4,]    4    7   20
[5,]    5    6   20
Ta sẽ trích các hàng, các cột của Ma trận M theo một số điều kiện, ví dụ trích các hàng mà cột 2 bằng 8, lớn hơn 7 v.v…
Trước hết quay lại vector một chút.
V=c(1,4,5,1)
Nếu ta cung cấp một dãy chỉ số có giá trị là TRUE, hay FALSE thì R sẽ chỉ trích phần tử tương ứng với TRUE.
> EX=c(TRUE, FALSE, FALSE, TRUE)
> V[EX]
> 1  1
Thay vì định rõ EX, ta sẽ so sánh các phần tử của V bằng một phép so sánh, phép so sánh này có kết quả là một dãy TRUE, FALSE:
V[V==1]
Trở lại ma trận, giả sử ta muốn trích các hàng mà cột 2 có giá trị là 8.
Ta trích cột 2, để so sánh với 8. Nhớ lại HÀNG TRƯỚC, CỘT SAU:
C2=M[,2] 
So sánh với 8:
EX= C2==8
Nếu lấy tất cả các hàng thì ta sẽ ghi là:
M[ , ]
Nhưng vì chỉ lấy các hàng bằng 8, nên chỗ chỉ số hàng ta đưa EX vào:
M[EX,]
> M[EX,]
     [,1] [,2] [,3]
[1,]    2    8   25
[2,]    3    8   21
OK.
Nếu thành thạo rồi ta sẽ ghi một lần như thế này:
> M[M[,2]==8,]
     [,1] [,2] [,3]
[1,]    2    8   25
[2,]    3    8   21
Cách ghi một lần như vậy trông rất ...ghê, có thể dùng để hù doạ  :-)","2016-11-10T01:52:01+0000","status",NA,"472656846222343_692166787604680",NA,6,0,0
"10210845468545723","Vịt Trần","Có bạn hỏi code mấy cái hình mình vẽ hôm nọ. Xin chia sẻ với các bạn trên đây.

Nếu ai rảnh thấy code mình có gì sai hoặc xấu thì mình rất vui lòng đón nhận những lời góp ý của mấy bạn.","2016-11-08T16:58:04+0000","link","http://rpubs.com/tkvit/225467","472656846222343_691430537678305",NA,7,1,3
"1398499446838965","Duong Duc Pham","Các bạn cho mình hỏi với featurePlot trong gói caret làm thế nào để tùy biến thứ tự của các biến trong hình (VD. Biến Age, Height, Weight sẽ được sắp xếp ở hàng trên cùng)
Code mình đang dùng là
featurePlot(x = data2[,c(3:11)],
             y = as.factor(data2$Gender),
             plot = ""density"",
             scales = list(x = list(relation=""free""),
                           y = list(relation=""free"")),
             adjust = 1,
             pch= ""|"",
             layout = c(3,3),
             auto.key= list(columns = 2))
Cám ơn nhiều","2016-11-08T05:59:29+0000","photo","https://www.facebook.com/photo.php?fbid=1285810851441159&set=gm.691192154368810&type=3","472656846222343_691192154368810",NA,2,2,0
"1530258666992232","Namlun Didong","R MỖI NGÀY MỘT CHÚT 07- 6/11/2016
(Bs. Nam)
--------------------------------------------------
TẠO BẢNG CHÉO TỪ VECTOR, MATRIX 
LÀM TEST CHI-squared ...
---------------------------------------------------

Chào các bạn sinh viên Y khoa và các đồng nghiệp. Mình biết là ở bên nhà chúng ta rất thích dùng test Chi bình phương (thích lắm lắm luôn). Do đó bài này sẽ nói về test Chi2.

Để tuân thủ đúng tinh thần của Admin, theo đó serie này chỉ làm những thứ rất cơ bản, đi từng chút một, và để tiếp nối loạt bài hiện hành của Admin đang bàn về Vector, List, Matrix... mình cũng sẽ đi từ những object cơ bản này. Tuy bước từng bước một nhưng các bạn sẽ thấy cuối cùng mình đi được khá xa, theo 3 chặng như sau:

1) Tạo bảng chéo hoàn toàn thủ công, từ Vector, từ Matrix 

2) Làm test Chi2, Fisher-exact và Chi2 kèm mô phỏng Monte-Carlo 

3) Tính effect-size cho Chi2-test hoàn toàn thủ công bằng cách khai thác List và Matrix

---------------------------------
1) Tạo bảng chéo từ Vector và Matrix

Giả sử ta có 1 nghiên cứu thử nghiệm thuốc X trên 36 bệnh nhân:

                Cải thiện triệu chứng
Nhóm      Thấp   Trung bình  Cao
Thuốc X     3       7        8 
Placebo     9       5        4

Ta muốn làm test chi2, do đó phải tạo ra 1 bảng chéo như trên, trong R 

# Cách thứ nhất là sử dụng Vector : Ta có thể ghép 2 vector chỉ hàng hoặc 3 vector chỉ cột bằng 2 lệnh rbind và cbind

> r1<-c(3,7,8)
> r2<-c(9,5,4)

> tableR<-rbind(r1,r2)

> tableR

   [,1] [,2] [,3]
r1    3    7    8
r2    9    5    4

> c1<-c(3,9)
> c2<-c(7,5)
> c3<-c(8,4)

> tableC<-cbind(c1,c2,c3)

> tableC

     c1 c2 c3
[1,]  3  7  8
[2,]  9  5  4

# Ta có thể đi từ Matrix cũng được, như sau:

freqs<-c(3,9,7,5,8,4)

> tableM<-matrix(freqs,nrow=2)

 dimnames(tableM)
<-list(Nhom=c(""ThuocX"",""Placebo""),Caithien=c(""Thap"",""TB"",""Cao""))

> tableM
               Caithien
  Nhom      Thap TB Cao
  ThuocX     3  7   8
  Placebo    9  5   4

2) Test Chi2 và những thứ liên quan...

# Bây giờ có bảng chéo rồi, mình làm test Chi2:

> chisq.test(tableC)

Pearson's Chi-squared test
data:  tableC
X-squared = 4.6667, df = 2, p-value = 0.09697

# Hoặc test chính xác Fisher:

fisher.test(tableM)

 Fisher's Exact Test for Count Data
data: tableM
p-value = 0.1749
alternative hypothesis: two.sided

# Hoặc test Chi2 với giá trị p xác định bằng mô phỏng Monte-Carlo

 > chisq.test(tableM,simulate.p.value=T,B=1000)

 Pearson's Chi-squared test with simulated p-value (based
 on 1000 replicates)

data:  tableM
X-squared = 4.6667, df = NA, p-value = 0.1558

3) Tính Effect size cho Chi2 test:

Nếu bạn vào trang wikipedia sau: https://en.wikipedia.org/wiki/Cram%C3%A9r%27s_V

Bạn sẽ biết Effect size cho Chi2 test được đo bằng hệ số V theo Cramér hay Phi (chú thích: không phải tên của admin), với công thức:

Cramér's V = sqrt((chi2/n)/(k-1))

Với n= cỡ mẫu và k= số nhỏ hơn giữa số hàng và số cột

# Tính hệ số Cramer's V từ matrix và list kết quả của hàm chisq.test:

# Đầu tiên ta khai thác Matrix TableM để có n, nrow, ncol, từ đó tính K
n=sum(tableM)
nrow<-nrow(tableM)
ncol<-ncol(tableM)
k<-min(nrow,ncol)

(Hoặc bạn có thể đi tắt)

k<-min(nrow(tableM),ncol(tableM)) 

# Ta trích xuất giá trị chi2 từ kết quả test chi2 từng bước 1: đầu tiên ta thăm dò nội dung bên trong list kết quả, sau khi định vị được thành tố cần trích xuất, ta dùng toán tử $ và gán cho object chi2.

stat<-chisq.test(tableM)
str(stat)
chi2<-stat$statistic
chi2

# Cuối cùng ta tính được Cramér's V rồi nè:
V<-sqrt((chi2/n)/(k-1))
V<-as.numeric(V)

V
[1] 0.3600411

Kết quả trên có thể diễn đạt như sau:

Không có mối liên hệ ý nghĩa giữa loại thuốc điều trị và mức độ cải thiện triệu chứng (X2(2) = 4.67, effect-size thấp: Cramér's V=0.36, p=0.097)

Câu hỏi đặt ra: Giữa Effect-size và p-value, cái nào mang lại thông tin quan trọng hơn ?

Như có lần mình từng nói: Khả năng của R phụ thuộc vào người sử dụng, bạn giỏi đến đâu, R mạnh đến đó. Vì bạn có thể biến lý thuyết thống kê thành hiện thực khi viết công thức trong R, một cách thủ công hoàn toàn chứ không dựa vào package nào cả.

Cuối tuần vui vẻ...

(Còn tiếp)","2016-11-06T11:14:08+0000","status",NA,"472656846222343_690197777801581",NA,25,3,3
"1465665680112658","Nam Nguyễn","Các bác cho mình hỏi có quyển nào hướng dẫn về ""cách lập mô hình"" cho các bài toán cần giải quyết.

VD: đối với sales forecast thì khuyến khích dùng ARIMA, khi nào dùng logit/probit, khi nào dùng garch/arch, khi nào dùng Bayesian, v.v. ...

Mong các bác giúp đỡ cho lời khuyên.","2016-11-05T03:59:27+0000","status",NA,"472656846222343_689514331203259",NA,4,2,0
"1312924752138295","Rainie Kenta","Em chào các thầy cô và anh chị ạ.

Hiện giờ em đang tìm hiểu sâu về meta-analyses (MA), mọi người có thể tư vấn cho e một quyển sách giải thích cặn kẽ về cơ sở thống kê của M.A được không ạ? Vì phần lớn các sách chỉ hướng dẫn cách làm còn không giải thích tại sao lại làm như thế ạ.

Em cảm ơn nhiều ạ :D","2016-11-03T12:45:33+0000","status",NA,"472656846222343_688602071294485",NA,10,4,5
"1530258666992232","Namlun Didong","R: MỖI NGÀY MỘT CHÚT: 03/11/2016

Hàm đầu tiên cần học khi sử dụng R ?

Nếu bạn muốn biết function nào tôi học đầu tiên khi bắt đầu làm quen với R, tôi sẽ có câu trả lời ngay đó là str()

Khi đối diện lần đầu tiên với cửa sổ command line editor của R cách đây 3 năm, mọi thứ đều bí hiểm với tôi. Chính hàm str() đã đồng hành trong suốt quá trình học và thực hành, nó giúp tôi không còn lo sợ.Giống như trong nghi thức Exorcism khi ta phải biết tên của con quỷ nếu muốn chế ngự nó, hàm str() là một câu hỏi bạn đặt ra trước bất cứ thứ gì lộ diện trên màn hình hay ẩn giấu sâu bên trong R, dù object đó có vẻ đáng sợ thế nào, bạn chỉ cần bắt nó khai báo : bản chất của mi là gì ? sau đó bạn sẽ chế ngự nó dễ dàng

# str() áp dụng cho 1 dataset sẽ cho biết cấu trúc, bản chất và nội dung tóm lược bên trong nó

Thí dụ mỗi khi khởi động R, có 1 vài dataset đã được tự động tải vào bộ nhớ, ta có thể điều tra về một trong số chúng: data iris

str(iris)

'data.frame': 150 obs. of  5 variables:
  $ Sepal.Length: num  5.1 4.9 4.7 4.6 5 5.4 4.6 5 4.4 4.9 ...
$ Sepal.Width : num  3.5 3 3.2 3.1 3.6 3.9 3.4 3.4 2.9 3.1 ...
$ Petal.Length: num  1.4 1.4 1.3 1.5 1.4 1.7 1.4 1.5 1.4 1.5 ...
$ Petal.Width : num  0.2 0.2 0.2 0.2 0.2 0.4 0.3 0.2 0.2 0.1 ...
$ Species     : Factor w/ 3 levels ""setosa"",""versicolor"",..: 1 1 1 1 1 1 1 1 1 1 ...

Kết quả str() cho ta biết object có tên ""iris"" có bản chất là data.frame, có 5 biến số, 4 biến kiểu số và 1 biến Factor 3 levels, có 150 quan sát

# 1 dataset khác : Titanic

str(Titanic)

table [1:4, 1:2, 1:2, 1:2] 0 0 35 0 0 0 17 0 118 154 ...
- attr(*, ""dimnames"")=List of 4
..$ Class   : chr [1:4] ""1st"" ""2nd"" ""3rd"" ""Crew""
..$ Sex     : chr [1:2] ""Male"" ""Female""
..$ Age     : chr [1:2] ""Child"" ""Adult""
..$ Survived: chr [1:2] ""No"" ""Yes""

# str() có thể áp dụng trên bất cứ thứ gì, 1 hàm, 1 lệnh, 1 chuỗi giá trị...

str(rnorm(100,10,2))

kết quả: num [1:100] 8.7 11.61 10.9 7.74 8.48 ...

str(1:20)
 int [1:20] 1 2 3 4 5 6 7 8 9 10 ...

# Khi áp dụng trên 1 hàm, str() cho biết cú pháp của hàm đó.
str(lm)

function (formula, data, subset, weights, na.action, method = ""qr"", model = TRUE, 
    x = FALSE, y = FALSE, qr = TRUE, singular.ok = TRUE, contrasts = NULL, 
    offset, ...)  

# str() cho phép khai thác kết quả xuất ra của một hàm, thí dụ trong mô hình hồi quy như sau:

height<-rnorm(100,160,15)
weight<-rnorm(100,60,15)

str(height)
num [1:100] 146 162 159 163 163 ...

str(glm)

model<-glm(weight~height)
model

bây giờ bạn điều tra về kết quả này thử xem sao:

str(model)

...

Chính bằng cách này, tôi đã có thể bóc vỏ hầu hết kết quả thô của những package khó chịu nhất như gamlss, caret hay brms để khai thác phần lõi bên trong, như vẽ đồ thị bằng ggplot, hay làm nhữn thứ mà package gốc không cung cấp

Hàm str() được dùng hằng ngày, và nó sẽ mở rộng khả năng của bạn.

(Còn tiếp)","2016-11-03T14:22:26+0000","status",NA,"472656846222343_688645121290180",NA,65,2,8
"10210845468545723","Vịt Trần","[Có thể là hơi lạc đề một tí]

Những từ khoá quan trọng được nhấn mạnh trong 2 cuộc tranh luận trực tiếp ngày 26/09/2016 và 09/10/2016 giữa Clinton và Trump.

Rất là thú vị khi dùng text mining để tiếp cận 2 cuộc tranh luận giữa Clinton và Trump đợt vừa rồi. Một góc nhìn khác của những keywords và wordcloud.
Các hình đều cố gắng tuân thủ code màu: Clinton Xanh, Trump Đỏ :))

Hình 1: Những từ được Clinton và Trump lặp lại nhiều nhất
Hình 2: Word Cloud những từ khoá của Clinton và Trump, kích cỡ chữ tỉ lệ thuận với số lần xuất hiện trong diễn văn.
Hình 3: Những từ khoá chung và số lượng lần được lặp lại bởi Clinton và Trump.

Vẫn là câu nói trên, bạn thấy điều gì bạn muốn thấy. Bạn không tin những điều bạn không muốn tin.

Riêng mình thì thấy, một là Trump tấn công cá nhân nhiều hơn hẳn, hai là những từ khoá của Trump ít chứa những từ khoá về vấn đề xã hội so với Clinton.

Transcript được lấy từ The Washinton Post
https://www.washingtonpost.com/news/the-fix/wp/2016/09/26/the-first-trump-clinton-presidential-debate-transcript-annotated/

Nhân tiện muốn hỏi mọi người luôn, ở đây có ai đã dùng package RWeka chạy trên MacOS bị lỗi java chưa? Nếu có thì cách khắc phục như thế nào?","2016-11-02T23:09:32+0000","photo","https://www.facebook.com/photo.php?fbid=10209755628500403&set=gm.688325277988831&type=3","472656846222343_688325277988831",NA,39,1,4
"10154431995100415","Ninh Nguyen","Mọi người cho mình hỏi hình như trong R khi làm mixed model thì không có cách nào để chỉ định là mình làm repeated measure đúng không? Theo mình tìm hiểu thì khi muốn làm repeated measure với biến subject, mình gán subject là random factor. Mình lấn cấn là random factor rất khác với repeated measure, vậy tại sao trong câu lệnh hoàn toàn giống nhau?","2016-11-01T16:02:53+0000","status",NA,"472656846222343_687593404728685",NA,0,5,0
"1530258666992232","Namlun Didong","R: MỖI NGÀY MỘT CHÚT - Ngày 03/11/2016
(Bs. Nam)

Ứng dụng các hàm Vòng lặp trong thống kê mô tả 

R cung cấp một số hàm vòng lặp (Loop function), bao gồm:
apply(), sapply(), lapply() và tapply()

Dù các hàm này có nhiều ứng dụng khác nhau, nhưng trong giới hạn bài hôm nay ta chỉ đề cập tới ứng dụng phổ biến nhất của chúng, đó là làm thống kê mô tả.

Khi kết hợp những loop function với các function cho thống kê mô tả như mean, median, sd, quantile... bạn có thể cho ra kết quả mô tả của hàng loạt biến số hoặc chia theo phân nhóm, chỉ với 1 dòng lệnh duy nhất.

1) Hàm lapply()

Hàm lapply được áp dụng trên đối tượng là 1 list, nó cho phép thực hiện 1 hàm F cho mỗi thành tố trong list
và xuất ra kết quả cũng là 1 list

'l' gợi ý về đối tượng là 1 ""list""

Cú pháp : lapply(tên list,hàm F,tùy chỉnh của hàm F...)

Do đó bạn có thể làm 1 thống kê mô tả cho hàng loạt biến trong 1 list

Thí dụ:

#Tạo 1 list L1, chứa 4 biến A,B,C,D. Nội dung: A= số thứ tự từ 1:100, B=100 con số ngẫu nhiên theo phân phối chuẩn, C=100 số ngẫu nhiên có trung bình = 20,sd=1; D: 100 số ngẫu nhiên, trung bình = 50,sd=3
L1<-list(A = c(1:100), B = rnorm(100), C = rnorm(100,20,1), D = rnorm(100,50,3))

#Tính bách phân vị cho A,B,C,D 
lapply(L1,quantile)

#Tính phân vị 2.5% và 97.5% cho A,B,C,D
lapply(L1,quantile,probs = c(0.025, 0.5,0.975))

Một cách tổng quát, hàm lapply nhận diện nội dung của tùy chỉnh đầu tiên nó gặp sau dấu (và gán nội dung này làm tùy chỉnh đầu tiên cho hàm F đi sau)

2) Hàm sapply()

Hàm sapply() có công dụng giống như lapply, nhưng nó còn tóm tắt kết quả xuất ra theo quy tắc như sau:
Nếu kích thước mỗi thành tố trong kết quả = 1, sapply xuất kết quả là vector
Nếu kích thước mỗi thành tố > 1 và đồng nhất , sapply xuất kết quả là matrix
Nếu kích thước mỗi thành tố > 1 nhưng KHÔNG đồng nhất , sapply xuất kết quả là list (như lapply)

""s"" tương ứng với ""simplify"", cho biết sapply có khả năng đơn giản hóa kết quả xuất ra.

Trong trường hợp thí dụ kể trên, do A,B,C,D đều có 100 quan sát (>1 và đồng nhất), nên sapply sẽ xuất kết quả là matrix

sapply(L1,quantile)
sapply(L1,quantile,probs = c(0.025, 0.5,0.975))

3) Hàm split()

Hàm split cho phép phân nhóm 1 vector dựa vào 1 biến số phân nhóm (factor); với factor là 1 list

Ứng dụng của split là rất tuyệt nếu bạn muốn làm thống kê mô tả cho riêng từng phân nhóm do 1 biến số phân nhóm quy định trong dataset

Thí dụ

# Tạo 1 vector V1 chứa 300 quan sát, tương ứng với 3 phân nhóm A,B,C
Nội dung: Phân nhóm A: 100 số ngẫu nhiên, tb=20,sd=1
Phân nhóm B: 100 số ngẫu nhiên phân phối uniform
Phân nhóm C: 100 số ngẫu nhiên, phân phối chuẩn, trung bình 5, sd=1.5

V1<-c(rnorm(100,20,1), runif(100), rnorm(100,5,1.5))

#Tạo 1 list phân nhóm, gồm 3 level, mỗi level 100 cá thể, dán nhãn lần lượt là ANorm20, BUniform và CNorm5

factor<-gl(3,100,labels=c(""ANorm20"",""BUniform"",""CNorm5""))

#Phân nhóm V1 theo factor

split(V1,factor)

#Tính bách phân vị cho V1 theo 3 phân nhóm quy định bởi factor 

lapply(split(V1,factor),quantile)
sapply(split(V1,factor),quantile)

4) Hàm tapply

tapply là một sự kết hợp giữa split() và sapply() và chỉ dùng cho vector.
Như vậy tapply() vừa áp dụng 1 hàm F cho mỗi phân nhóm, vừa đơn giản hóa kết quả

cú pháp là : tapply(vector,factor,function)

Không rõ ""t"" muốn chỉ điều gì, có lẽ là ""tabulate"" ?

# Thí dụ:
tapply(V1,factor, quantile)

5) Hàm apply()

Công dụng của hàm apply() thường là áp dụng 1 hàm F cho một chiều nhất định của một dataframe hay matrix
theo quy ước:  1 là hàng, 2 là cột.

Ứng dụng thường thấy nhất của apply là tính Sum, mean, median... cho từng hàng, và từng cột trong data.

Cú pháp: apply(đối tượng, 1 hoặc 2, hàm F)

Thí dụ:

# Tạo matrix m với 100 quan sát, gồm các số ngẫu nhiên, chia theo 10 hàng x 10 cột)
M=matrix(rnorm(100),10,10)

#Tính trung bình cho từng hàng
apply(M,1,mean)

#Tính tổng mỗi cột
apply(M,2,sum)

rowSum<-apply(M, 1, sum)
rowMean<-apply(M, 1, mean)
colSum<-apply(M, 2, sum)
colMean<- apply(M, 2, mean)

# Hàm apply cũng dùng tốt cho dataframe, như trong nhiều bài giảng về thống kê mô tả đã trình bày
thí dụ:

apply(as.data.frame(M),2,quantile,probs=c(0.025,0.5,0.975))

(Còn tiếp...)","2016-11-02T18:56:58+0000","status",NA,"472656846222343_688233824664643",NA,29,0,5
"1530258666992232","Namlun Didong","R-MỖI NGÀY MỖI CHÚT 2/11/2016
(Bs. Nam)

Các toán tử trích xuất dữ liệu: [ ] , [ [ ] ]  và $

Trích xuất dữ liệu là một thao tác thường xuyên khi sử dụng R, từ bước chuẩn bị, làm sạch dữ liệu, phân nhóm cho đến khai triển kết quả bằng cách đi sâu vào nội dung tiềm ẩn nằm trong phần lõi output của các function mà package mang lại. Bài này giới thiệu về 3 toán tử cho phép bạn trích xuất dữ liệu từ mọi class data.

Nguyên tắc cơ bản:

Như ta biết, R có nhiều lớp (class) dữ liệu, như vector, matrix, list, dataframe

1. Toán tử [ ] có thể dùng cho mọi class (vector, matrix, list, dataframe), dùng để trích xuất 1 hay nhiều thành phần trong object, và nó xuất ra kết quả cùng class với object gốc

2. Toán tử [[ ]] chỉ áp dụng cho object thuộc lớp List hay dataframe, dùng để trích xuất 1 thành phần trong object gốc

3. Toán tử $ chỉ áp dụng cho Dataframe hay List và trích xuất Column hay Variable, $ tương đương với [[ ]]

4. Có thể kết hợp $ và [ ] để trích xuất sâu

5. Có thể dùng c( ) để trích xuất hàng loạt giá trị và theo thứ tự tùy chọn

=========================================
I) Trích xuất nội dung Vector

vector có thể hiểu như 1 chuỗi số hay kí tự, xem như object cơ bản (và trung gian) trong R, thí dụ:

v<-c(1,4,8,""a"",""b"",""c"")

# [n] Trích xuất thành tố thứ n trong vector v
v[2]
v[5]

# Có thể trích xuất 1 chuỗi giá trị
v[2:5]

# Thậm chí có thể tùy chọn thứ tự bằng cách dùng c()
v[c(3,1,6,2)]

# Có thể trích xuất theo 1 điều kiện nào đó, thí dụ chỉ chọn giá trị lớn hơn kí tự a.

v[v>=""a""]

=================================================
II) Trích xuất nội dung Matrix

Matrix là 1 bảng (i x j) gồm i hàng và j cột

#Tạo 1 matrix 6x5, nội dung xếp giá trị từ 1:30 
#Xếp theo cột
m1<-matrix(1:30,6,5,F)
m1

# Xếp theo hàng
m2<-matrix(1:30,6,5,T)
m2

# Tạo matrix 5x4, xếp thứ tự từ 1:20
m<-matrix(1:20,5,4)
m

Toán tử [i,j] trích xuất giá trị tại vị trí hàng i và cột j

#Trích xuất giá trị hàng thứ 4
m[4,]

#Trích xuất giá trị cột thứ 2
m[,2]

#Trích giá trị kèm theo định vị
m[,2,drop=F]
m[2,,drop=F]

#Trích giá trị hàng 4, cột 3
m[4,3]

==================================
III) Trích xuất giá trị từ 1 list

List là 1 tập hợp biến có độ dài tùy chọn, 
List chưa phải là 1 matrix, càng không phải như data.frame đúng nghĩa vì các giá trị không quan hệ tương ứng với nhau theo hàng và cột
nhưng các thao tác trích xuất trên list gần giống như df, và việc trích xuất thông tin từ list rất quan trọng khi ta muốn khai thác sâu kết quả xuất ra từ các hàm thống kê, phân tích.
Thí dụ nhờ trích xuất thông tin từ kết quả mô hình hồi quy mà ta có thể tính được các chỉ số như R2, RMSE, v.v  

#Tạo 1 list gồm 2 biến A, B với A=1:10 và B=1,2,3
l<-list(A=1:10,B=c(1,2,3))
l

#Toán tử [n] trích xuất thành tố thứ n trong list, thí dụ: 
l[1]

#Có thể nêu đích danh biến số bằng """" hay dùng $ thay cho []
l[""B""]
l$A

#[n,i] trích xuất giá trị thứ i trong thành tố thứ n
l[[c(1,4)]]

#Tương đương với:
l[[1]][[4]]

#Có thể kết hợp nhiều biến trong cùng toán tử  [], sử dụng c()
l[c(1,2)]

================================
IV) Trích xuất giá trị từ Dataframe

Dataframe là 1 đối tượng dữ liệu phổ quát và cùng đặc tính như matrix, 
Ta có thể hoán chuyển giữa df và matrix, và cả 2 đều có thể dùng khi làm thống kê
df tương đương với bảng số liệu các phần mềm như SPSS, Medcalc, hay SAS

Toán tử $ và [ ] có thể áp dụng cho dataframe

#Có thể tạo 1 dataframe rỗng, để dành 
d0=as.data.frame(NULL)

#Có thể hoán chuyển matrix thành dataframe
d1=as.data.frame(m)

#Toán tử [i,j] cho phép trích xuất dữ liệu tại vị trí hàng i, cột j từ df
d1[2,3]

#Có thể dùng [i , ] và [, j ] để trích xuất nguyên cả hàng/cột
d1[,1]
d1[3,]

#Dùng c( ) để trích xuất 1 phần nội dung df theo thứ tự và nội dung tùy chọn
d1[c(2,1)]

#tương đương với
d1[,c(2,1)]

#Trích xuất hàng 5,4 của cột 4, 2
d1[c(5,4),c(4,2)]

#Toán tử $ dùng để trích xuất đích danh 1 biến trong df
d1$V3

#Có thể kết hợp $ và [ ], thí dụ: trích xuất biến V2, hàng thứ 3
d1$V2[3]

#Trích xuất biến V3, hàng 2,3,4
d1$V3[c(2:4)]

#Trích xuất biến V1, hàng 4,1,5
d1$V1[c(4,1,5)]

(Còn tiếp)","2016-11-02T11:14:40+0000","link","http://[2:5]/","472656846222343_688013301353362",NA,35,4,5
"1913258532222776","Tran Quy Phi","R-MỖI NGÀY MỖI CHÚT-1- Ngày 1/11/2016: PHÉP GÁN

Mình dự định sẽ post trên group này mỗi ngày một ghi chú ngắn về R, nói về một số điều cơ bản trong R mà mình biết và thấy thú vị. Mong nó giúp ích cho mọi người. Have a nice day!

> a=2
> x=y

Dấu bằng được gọi là phép gán (assignment), là gán cái bên phải (2) cho cái bên trái (a), và gán y cho x.

Cũng có thể dùng mũi tên gồm dấu < và -
> a<-2

Mũi tên nêu rõ chiều của phép gán, nghĩa là bạn có thể viết là:
> 2->a

Cần thấy một dấu bằng là phép gán, còn so sánh thì dùng hai dấu bằng. 

> a==4
[1] FALSE /*Không đúng*/","2016-11-01T02:54:11+0000","status",NA,"472656846222343_687223511432341",NA,53,7,5
