911 Turbo Cabriolet,Porsche,Roadster,Nhập khẩu,12.68,12.426,3.8 Flat 6,540,660
911 Turbo S,Porsche,Coupe,Nhập khẩu,13.68,13.406,3.8 Flat 6,580,700
911 Turbo S Cabriolet,Porsche,Roadster,Nhập khẩu,14.54,14.249,3.8 Flat 6,580,700
Cayenne,Porsche,SUV,Nhập khẩu,4.418,4.329,3.6 V6,300,400
Cayenne GTS,Porsche,SUV,Nhập khẩu,6.607,6.474,3.6 V6,440,600
Cayenne S,Porsche,SUV,Nhập khẩu,5.573,5.461,3.6 V6,420,550
Cayenne Turbo,Porsche,SUV,Nhập khẩu,9.17,8.986,4.8 V8,520,750
Cayenne Turbo S,Porsche,SUV,Nhập khẩu,11.623,11.39,5.0 V8,570,800
Cayman,Porsche,Coupe,Nhập khẩu,3.45,3.381,2.7 Flat 6,275,290
Cayman S,Porsche,Coupe,Nhập khẩu,4.32,4.233,3.4 Flat 6,325,370
GT3 RS,Porsche,Coupe,Nhập khẩu,13.12,12.857,4.0 Flat 6,500,460
Macan,Porsche,SUV,Nhâp khẩu,2.972,2.912,2.0 I4,237,350
Macan GTS,Porsche,SUV,Nhập khẩu,3.962,3.882,3.0 V6,360,500
Macan S,Porsche,SUV,Nhâp khẩu,3.379,3.309,3.0 V6,340,460
Macan Turbo,Porsche,SUV,Nhập khẩu,5.04,4.939,3.6 V6,400,550
Panamera,Porsche,Coupe 4 cửa,Nhập khẩu,4.779,4.683,3.6 V6,330,450
Panamera 4,Porsche,Coupe 4 cửa,Nhập khẩu,5.186,5.082,3.6 V6,330,450
Panamera 4 Excutive,Porsche,Coupe,Nhập khẩu,5.659,5.545,3.0 V6,330,450
Panamera 4S,Porsche,Coupe 4 cửa,Nhập khẩu,6.792,6.656,3.0 V6,440,550
Panamera 4S Executive,Porsche,Coupe 4 cửa,Nhập khẩu,7.936,7.777,3.0 V6,440,550
Panamera Turbo,Porsche,Coupe 4 cửa,Nhập khẩu,10.664,10.45,4.8 V8,550,770
Panamera Turbo Executive,Porsche,Coupe 4 cửa,Nhập khẩu,11.566,11.334,4.8 V8,550,770
Panamera Turbo S,Porsche,Coupe 4 cửa,Nhập khẩu,14.35,14.063,4.8 V8,570,750
Panamera Turbo S Executive,Porsche,Coupe 4 cửa,Nhập khẩu,15.65,15.337,4.8 V8,570,750
EcoSport 1.5AT Titanium,Ford,SUV,Lắp ráp,658,600,1.5 Duratec,110,140
EcoSport 1.5AT Titanium Black,Ford,SUV,Lắp ráp,664,613,1.5 Duratec,110,140
EcoSport 1.5MT Trend,Ford,SUV,Lắp ráp,585,550,1.5 Duratec,110,140
Everest Titanium 2.2AT 4x2,Ford,SUV,Nhập khẩu,1.265,1.252,2.2 I4,160,385
Everest Titanium 3.2AT 4WD,Ford,SUV,Nhập khẩu,1.936,1.897,3.2 I5,200,470
Everest Trend 2.2AT 4x2,Ford,SUV,Nhập khẩu,1.185,1.174,2.2 I4,160,385
Explorer,Ford,SUV,Nhập khẩu,2.18,2.18,2.3 I4 Ecoboost,273,420
Fiesta 1.0 Sport,Ford,Hatchback,Lắp ráp,637,596,1.0 Ecoboost,125,170
Fiesta 1.5 Sport,Ford,Hatchback,Lắp ráp,584,540,1.5 Duratec,112,140
Fiesta 1.5 Titanium,Ford,Sedan,Lắp ráp,579,542,1.5 Duratec,112,140
Focus 1.5 Sport,Ford,Hatchback,Lắp ráp,848,792,1.5 Ecoboost,180,240
Focus 1.5 Titanium,Ford,Sedan,Lắp ráp,848,791,1.5 Ecoboost,180,240
Focus 1.5 Trend,Ford,Hatchback,Lắp ráp,648,635,1.5 Ecoboost,180,240
Focus 1.5 Trend,Ford,Sedan,Lắp ráp,648,648,1.5 Ecoboost,180,240
Ranger Wildtrak 2.2L - 4x2 AT,Ford,Pick-up,Nhập khẩu,830,806,2.2 I4,160,385
Ranger Wildtrak 2.2L - 4x2 AT (Canopy),Ford,Pick-up,Nhập khẩu,862,844,2.2 I4,160,385
Ranger Wildtrak 3.2L - 4x4 AT,Ford,Pick-up,Nhập khẩu,918,891,3.2 I5,200,470
Ranger Wildtrak 3.2L - 4x4 AT (Canopy),Ford,Pick-up,Nhập khẩu,921,902,3.2 I5,200,470
Ranger XL 2.2L- 4x4 MT,Ford,Pick-up,Nhập khẩu,619,602,2.2 I4,125,320
Ranger XLS 2.2L - 4x2 AT,Ford,Pick-up,Nhập khẩu,685,671,2.2 I4,150,375
Ranger XLS 2.2L - 4x2 MT,Ford,Pick-up,Nhập khẩu,659,643,2.2 I4,125,320
Ranger XLT 2.2L - 4x4 MT,Ford,Pick-up,Nhập khẩu,790,769,2.2 I4,160,385
